Type,Name,Age(months),Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,PetID,PhotoAmt,Breed1_Name,Color1_Name,Color,Breed,AgeGroup,FeeCategory,image_paths
Cat,Nala,2,Female,Medium,Medium,No,Yes,No,Healthy,400,621a16b0c,13,Domestic Short Hair,Black,Black Brown White,Domestic Short Hair,Kitten,Medium,"['input/images/621a16b0c-1.jpg', 'input/images/621a16b0c-10.jpg', 'input/images/621a16b0c-11.jpg', 'input/images/621a16b0c-12.jpg', 'input/images/621a16b0c-13.jpg', 'input/images/621a16b0c-2.jpg', 'input/images/621a16b0c-3.jpg', 'input/images/621a16b0c-4.jpg', 'input/images/621a16b0c-5.jpg', 'input/images/621a16b0c-6.jpg', 'input/images/621a16b0c-7.jpg', 'input/images/621a16b0c-8.jpg', 'input/images/621a16b0c-9.jpg']"
Dog,Sunny,12,Female,Small,Medium,Yes,Yes,No,Healthy,180,1caf9686d,5,Mixed Breed,Brown,Brown  ,Mixed Breed,Puppy,Low,"['input/images/1caf9686d-1.jpg', 'input/images/1caf9686d-2.jpg', 'input/images/1caf9686d-3.jpg', 'input/images/1caf9686d-4.jpg', 'input/images/1caf9686d-5.jpg']"
Cat,Unknown,12,Female,Small,Short,Yes,Yes,Yes,Healthy,340,0b32cba75,1,Domestic Short Hair,Cream,Cream Gray White,Domestic Short Hair,Kitten,Medium,['input/images/0b32cba75-1.jpg']
Dog,LesLey,12,Male,Medium,Long,Yes,Yes,Yes,Healthy,230,be0e2dfbc,4,Mixed Breed,Black,Black  ,Mixed Breed,Puppy,Medium,"['input/images/be0e2dfbc-1.jpg', 'input/images/be0e2dfbc-2.jpg', 'input/images/be0e2dfbc-3.jpg', 'input/images/be0e2dfbc-4.jpg']"
Cat,Sunny,8,Female,Medium,Long,No,No,No,Healthy,230,c053ae854,2,Domestic Long Hair,Brown,Brown White ,Domestic Long Hair,Kitten,Medium,"['input/images/c053ae854-1.jpg', 'input/images/c053ae854-2.jpg']"
Cat,Tom,12,Female,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,60,feec7a438,1,Domestic Medium Hair,Black,Black Brown White,Domestic Medium Hair,Kitten,Low,['input/images/feec7a438-1.jpg']
Cat,Kaizo,3,Male,Medium,Short,Yes,Yes,No,Healthy,360,b652b7241,4,Domestic Short Hair,Black,Black Gray ,Domestic Short Hair/Abyssinian,Kitten,Medium,"['input/images/b652b7241-1.jpg', 'input/images/b652b7241-2.jpg', 'input/images/b652b7241-3.jpg', 'input/images/b652b7241-4.jpg']"
Dog,Marco,2,Male,Medium,Short,Yes,Yes,No,Healthy,180,37e15671b,1,Mixed Breed,Black,Black White ,Mixed Breed,Puppy,Low,['input/images/37e15671b-1.jpg']
Dog,Rambo,2,Male,Medium,Short,No,Yes,No,Healthy,160,0ecc1200a,4,Black Mouth Cur,Black,Black Brown White,Black Mouth Cur/Mixed Breed,Puppy,Low,"['input/images/0ecc1200a-1.jpg', 'input/images/0ecc1200a-2.jpg', 'input/images/0ecc1200a-3.jpg', 'input/images/0ecc1200a-4.jpg']"
Cat,Tah Tah,3,Male,Medium,Short,No,Yes,No,Healthy,270,d2dbe8b09,12,Domestic Short Hair,Cream,Cream  ,Domestic Short Hair,Kitten,Medium,"['input/images/d2dbe8b09-1.jpg', 'input/images/d2dbe8b09-10.jpg', 'input/images/d2dbe8b09-11.jpg', 'input/images/d2dbe8b09-12.jpg', 'input/images/d2dbe8b09-2.jpg', 'input/images/d2dbe8b09-3.jpg', 'input/images/d2dbe8b09-4.jpg', 'input/images/d2dbe8b09-5.jpg', 'input/images/d2dbe8b09-6.jpg', 'input/images/d2dbe8b09-7.jpg', 'input/images/d2dbe8b09-8.jpg', 'input/images/d2dbe8b09-9.jpg']"
Cat,Onn Onn,6,Female,Small,Short,No,Yes,No,Healthy,240,251f4dd60,6,Tabby,Gray,Gray  ,Tabby,Kitten,Medium,"['input/images/251f4dd60-1.jpg', 'input/images/251f4dd60-2.jpg', 'input/images/251f4dd60-3.jpg', 'input/images/251f4dd60-4.jpg', 'input/images/251f4dd60-5.jpg', 'input/images/251f4dd60-6.jpg']"
Dog,Furbee,2,Female,Medium,Medium,Not Sure,Yes,Not Sure,Healthy,280,2b4c0f3b6,1,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Medium,['input/images/2b4c0f3b6-1.jpg']
Cat,Benjamin Button,3,Male,Medium,Short,Yes,Yes,No,Healthy,690,d77baafda,2,Domestic Short Hair,Black,Black White ,Domestic Short Hair,Kitten,High,"['input/images/d77baafda-1.jpg', 'input/images/d77baafda-2.jpg']"
Cat,Snowy,2,Female,Medium,Medium,Yes,Yes,No,Healthy,110,d0e762abd,1,Domestic Medium Hair,Gray,Gray White ,Domestic Medium Hair,Kitten,Low,['input/images/d0e762abd-1.jpg']
Cat,Totti,5,Male,Medium,Medium,Yes,Yes,No,Healthy,80,b16fae336,2,Domestic Medium Hair,Golden,Golden Yellow White,Domestic Medium Hair,Kitten,Low,"['input/images/b16fae336-1.jpg', 'input/images/b16fae336-2.jpg']"
Cat,Daisy,4,Female,Medium,Long,Yes,Yes,No,Healthy,340,e545bcd64,5,Domestic Long Hair,Black,Black Brown ,Domestic Long Hair,Kitten,Medium,"['input/images/e545bcd64-1.jpg', 'input/images/e545bcd64-2.jpg', 'input/images/e545bcd64-3.jpg', 'input/images/e545bcd64-4.jpg', 'input/images/e545bcd64-5.jpg']"
Cat,Neil Gaiman,2,Female,Medium,Medium,Yes,Yes,No,Healthy,640,693a90fda,1,Domestic Short Hair,Black,Black White ,Domestic Short Hair,Kitten,High,['input/images/693a90fda-1.jpg']
Dog,Megan,2,Female,Medium,Medium,No,Yes,No,Healthy,90,fad982f0a,5,Mixed Breed,Cream,Cream  ,Mixed Breed,Puppy,Low,"['input/images/fad982f0a-1.jpg', 'input/images/fad982f0a-2.jpg', 'input/images/fad982f0a-3.jpg', 'input/images/fad982f0a-4.jpg', 'input/images/fad982f0a-5.jpg']"
Cat,Siti Sofia,1,Female,Small,Short,No,No,No,Healthy,100,059d8d91f,2,Bobtail,Black,Black Brown White,Bobtail,Kitten,Low,"['input/images/059d8d91f-1.jpg', 'input/images/059d8d91f-2.jpg']"
Cat,Mochi,2,Male,Small,Medium,No,No,No,Minor Injury,80,a249a34f9,3,Domestic Medium Hair,Black,Black Gray White,Domestic Medium Hair,Kitten,Low,"['input/images/a249a34f9-1.jpg', 'input/images/a249a34f9-2.jpg', 'input/images/a249a34f9-3.jpg']"
Cat,Scuba,24,Male,Large,Medium,Yes,Yes,Yes,Healthy,160,e801cb768,5,Siberian,Yellow,Yellow Cream ,Siberian,Adult,Low,"['input/images/e801cb768-1.jpg', 'input/images/e801cb768-2.jpg', 'input/images/e801cb768-3.jpg', 'input/images/e801cb768-4.jpg', 'input/images/e801cb768-5.jpg']"
Cat,Tiger,6,Male,Medium,Short,No,No,No,Healthy,250,8c2f67527,2,Domestic Short Hair,Yellow,Yellow White ,Domestic Short Hair,Kitten,Medium,"['input/images/8c2f67527-1.jpg', 'input/images/8c2f67527-2.jpg']"
Cat,Taeyang,1,Male,Small,Long,No,No,No,Healthy,420,68a3c10cb,4,Domestic Long Hair,Black,Black White ,Domestic Long Hair,Kitten,Medium,"['input/images/68a3c10cb-1.jpg', 'input/images/68a3c10cb-2.jpg', 'input/images/68a3c10cb-3.jpg', 'input/images/68a3c10cb-4.jpg']"
Cat,Nichi,3,Male,Large,Medium,Yes,Yes,No,Healthy,670,bb7dfc592,1,Domestic Short Hair,Yellow,Yellow White ,Domestic Short Hair/Persian,Kitten,High,['input/images/bb7dfc592-1.jpg']
Dog,Bandit,48,Female,Medium,Medium,Not Sure,Not Sure,Not Sure,Minor Injury,180,a9fdc3e4a,5,Mixed Breed,Black,Black Brown White,Mixed Breed,Adult,Low,"['input/images/a9fdc3e4a-1.jpg', 'input/images/a9fdc3e4a-2.jpg', 'input/images/a9fdc3e4a-3.jpg', 'input/images/a9fdc3e4a-4.jpg', 'input/images/a9fdc3e4a-5.jpg']"
Dog,Girlie,24,Female,Medium,Short,Yes,Yes,Yes,Healthy,540,4d3526802,3,Beagle,Black,Black White ,Beagle/Mixed Breed,Adult,Medium,"['input/images/4d3526802-1.jpg', 'input/images/4d3526802-2.jpg', 'input/images/4d3526802-3.jpg']"
Dog,Goli,4,Male,Large,Medium,Yes,Yes,No,Healthy,1910,48f8d1d90,3,Golden Retriever,Cream,Cream White ,Golden Retriever/Mixed Breed,Puppy,Premium,"['input/images/48f8d1d90-1.jpg', 'input/images/48f8d1d90-2.jpg', 'input/images/48f8d1d90-3.jpg']"
Cat,Max,3,Male,Medium,Short,No,Yes,No,Healthy,580,8ccb8778d,5,Domestic Short Hair,Golden,Golden Cream ,Domestic Short Hair,Kitten,Medium,"['input/images/8ccb8778d-1.jpg', 'input/images/8ccb8778d-2.jpg', 'input/images/8ccb8778d-3.jpg', 'input/images/8ccb8778d-4.jpg', 'input/images/8ccb8778d-5.jpg']"
Dog,Gemini,72,Female,Large,Long,No,Yes,Not Sure,Minor Injury,710,dba5f0e5c,2,Golden Retriever,Golden,Golden  ,Golden Retriever,Adult,High,"['input/images/dba5f0e5c-1.jpg', 'input/images/dba5f0e5c-2.jpg']"
Dog,Dalmation,9,Female,Large,Short,Not Sure,Not Sure,Yes,Healthy,180,0ab8ae91b,8,Dalmatian,Black,Black White ,Dalmatian,Puppy,Low,"['input/images/0ab8ae91b-1.jpg', 'input/images/0ab8ae91b-2.jpg', 'input/images/0ab8ae91b-3.jpg', 'input/images/0ab8ae91b-4.jpg', 'input/images/0ab8ae91b-5.jpg', 'input/images/0ab8ae91b-6.jpg', 'input/images/0ab8ae91b-7.jpg', 'input/images/0ab8ae91b-8.jpg']"
Cat,Pretty,5,Female,Medium,Short,Yes,Yes,No,Healthy,600,4e09a22e0,2,Domestic Short Hair,Black,Black White ,Domestic Short Hair,Kitten,Medium,"['input/images/4e09a22e0-1.jpg', 'input/images/4e09a22e0-2.jpg']"
Cat,Unknown,2,Male,Medium,Short,No,No,No,Healthy,620,285758945,5,Domestic Short Hair,Brown,Brown White ,Domestic Short Hair,Kitten,High,"['input/images/285758945-1.jpg', 'input/images/285758945-2.jpg', 'input/images/285758945-3.jpg', 'input/images/285758945-4.jpg', 'input/images/285758945-5.jpg']"
Cat,Unknown,12,Female,Medium,Short,No,Yes,No,Healthy,690,5ed271e0d,1,Domestic Short Hair,Brown,Brown Cream ,Domestic Short Hair,Kitten,High,['input/images/5ed271e0d-1.jpg']
Dog,Titan,37,Male,Medium,Short,Yes,Yes,No,Healthy,210,adbce8472,2,Dalmatian,Black,Black White ,Dalmatian/Mixed Breed,Adult,Medium,"['input/images/adbce8472-1.jpg', 'input/images/adbce8472-2.jpg']"
Dog,Bentley,3,Female,Medium,Short,Yes,Yes,No,Healthy,160,f95680d84,8,Mixed Breed,Black,Black Brown ,Mixed Breed/Belgian Shepherd Malinois,Puppy,Low,"['input/images/f95680d84-1.jpg', 'input/images/f95680d84-2.jpg', 'input/images/f95680d84-3.jpg', 'input/images/f95680d84-4.jpg', 'input/images/f95680d84-5.jpg', 'input/images/f95680d84-6.jpg', 'input/images/f95680d84-7.jpg', 'input/images/f95680d84-8.jpg']"
Cat,Si Si,1,Female,Small,Short,No,No,No,Healthy,620,251e884b7,1,Domestic Short Hair,Black,Black  ,Domestic Short Hair,Kitten,High,['input/images/251e884b7-1.jpg']
Dog,Lovely,2,Female,Small,Short,No,No,No,Healthy,140,2868f9f3f,1,Mixed Breed,White,White  ,Mixed Breed,Puppy,Low,['input/images/2868f9f3f-1.jpg']
Cat,Donatella Versace,2,Female,Medium,Long,Yes,Yes,No,Healthy,1660,bc4e5abfd,11,Ragdoll,Cream,Cream White ,Ragdoll,Kitten,Premium,"['input/images/bc4e5abfd-1.jpg', 'input/images/bc4e5abfd-10.jpg', 'input/images/bc4e5abfd-11.jpg', 'input/images/bc4e5abfd-2.jpg', 'input/images/bc4e5abfd-3.jpg', 'input/images/bc4e5abfd-4.jpg', 'input/images/bc4e5abfd-5.jpg', 'input/images/bc4e5abfd-6.jpg', 'input/images/bc4e5abfd-7.jpg', 'input/images/bc4e5abfd-8.jpg', 'input/images/bc4e5abfd-9.jpg']"
Cat,May May,3,Female,Medium,Short,Yes,Yes,Not Sure,Healthy,590,5c94ecc07,4,Domestic Short Hair,Black,Black Brown White,Domestic Short Hair,Kitten,Medium,"['input/images/5c94ecc07-1.jpg', 'input/images/5c94ecc07-2.jpg', 'input/images/5c94ecc07-3.jpg', 'input/images/5c94ecc07-4.jpg']"
Cat,Cha Belle,10,Female,Medium,Medium,No,No,No,Healthy,230,5b57c4bba,1,Domestic Medium Hair,Black,Black Brown White,Domestic Medium Hair,Kitten,Medium,['input/images/5b57c4bba-1.jpg']
Cat,Baby Girl,15,Female,Large,Short,Not Sure,Not Sure,Not Sure,Healthy,670,9b0f69f61,5,Domestic Short Hair,Black,Black Brown White,Domestic Short Hair,Adult,High,"['input/images/9b0f69f61-1.jpg', 'input/images/9b0f69f61-2.jpg', 'input/images/9b0f69f61-3.jpg', 'input/images/9b0f69f61-4.jpg', 'input/images/9b0f69f61-5.jpg']"
Dog,Puppyta,2,Female,Medium,Short,No,No,No,Healthy,160,db3fce97e,5,Mixed Breed,Cream,Cream  ,Mixed Breed,Puppy,Low,"['input/images/db3fce97e-1.jpg', 'input/images/db3fce97e-2.jpg', 'input/images/db3fce97e-3.jpg', 'input/images/db3fce97e-4.jpg', 'input/images/db3fce97e-5.jpg']"
Cat,Toni,3,Male,Medium,Short,Yes,Yes,No,Healthy,380,ee6e0abe4,5,Domestic Short Hair,Golden,Golden  ,Domestic Short Hair,Kitten,Medium,"['input/images/ee6e0abe4-1.jpg', 'input/images/ee6e0abe4-2.jpg', 'input/images/ee6e0abe4-3.jpg', 'input/images/ee6e0abe4-4.jpg', 'input/images/ee6e0abe4-5.jpg']"
Cat,TOMY,3,Male,Medium,Short,Yes,Yes,No,Healthy,360,deb7136ba,2,Domestic Short Hair,Golden,Golden  ,Domestic Short Hair,Kitten,Medium,"['input/images/deb7136ba-1.jpg', 'input/images/deb7136ba-2.jpg']"
Dog,Robin,4,Male,Medium,Short,Yes,Not Sure,No,Healthy,230,2def0a43e,15,Mixed Breed,Cream,Cream White ,Mixed Breed,Puppy,Medium,"['input/images/2def0a43e-1.jpg', 'input/images/2def0a43e-10.jpg', 'input/images/2def0a43e-11.jpg', 'input/images/2def0a43e-12.jpg', 'input/images/2def0a43e-13.jpg', 'input/images/2def0a43e-14.jpg', 'input/images/2def0a43e-15.jpg', 'input/images/2def0a43e-2.jpg', 'input/images/2def0a43e-3.jpg', 'input/images/2def0a43e-4.jpg', 'input/images/2def0a43e-5.jpg', 'input/images/2def0a43e-6.jpg', 'input/images/2def0a43e-7.jpg', 'input/images/2def0a43e-8.jpg', 'input/images/2def0a43e-9.jpg']"
Cat,Stargazer,3,Male,Medium,Short,Yes,Yes,No,Healthy,110,487bbfb6d,4,Tabby,Black,Black Gray White,Tabby/Domestic Short Hair,Kitten,Low,"['input/images/487bbfb6d-1.jpg', 'input/images/487bbfb6d-2.jpg', 'input/images/487bbfb6d-3.jpg', 'input/images/487bbfb6d-4.jpg']"
Dog,Peeko Boy,1,Male,Medium,Medium,Not Sure,Not Sure,No,Healthy,60,8b8c51377,2,Mixed Breed,Cream,Cream  ,Mixed Breed,Puppy,Low,"['input/images/8b8c51377-1.jpg', 'input/images/8b8c51377-2.jpg']"
Dog,Poppy,3,Female,Medium,Medium,No,Yes,No,Healthy,240,435f419f9,4,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Medium,"['input/images/435f419f9-1.jpg', 'input/images/435f419f9-2.jpg', 'input/images/435f419f9-3.jpg', 'input/images/435f419f9-4.jpg']"
Cat,Reika Blossom,6,Female,Medium,Long,Yes,Yes,Yes,Healthy,240,dafb0cea4,7,Domestic Long Hair,Cream,Cream Gray White,Domestic Long Hair,Kitten,Medium,"['input/images/dafb0cea4-1.jpg', 'input/images/dafb0cea4-2.jpg', 'input/images/dafb0cea4-3.jpg', 'input/images/dafb0cea4-4.jpg', 'input/images/dafb0cea4-5.jpg', 'input/images/dafb0cea4-6.jpg', 'input/images/dafb0cea4-7.jpg']"
Dog,Snow,12,Female,Medium,Short,Yes,Yes,Yes,Healthy,280,48553ec94,7,Mixed Breed,Black,Black White ,Mixed Breed,Puppy,Medium,"['input/images/48553ec94-1.jpg', 'input/images/48553ec94-2.jpg', 'input/images/48553ec94-3.jpg', 'input/images/48553ec94-4.jpg', 'input/images/48553ec94-5.jpg', 'input/images/48553ec94-6.jpg', 'input/images/48553ec94-7.jpg']"
Dog,Sassy,2,Female,Medium,Short,Yes,Yes,No,Healthy,160,96eb3ec09,4,Mixed Breed,Black,Black Yellow ,Mixed Breed,Puppy,Low,"['input/images/96eb3ec09-1.jpg', 'input/images/96eb3ec09-2.jpg', 'input/images/96eb3ec09-3.jpg', 'input/images/96eb3ec09-4.jpg']"
Dog,Dalmation Mix,3,Male,Medium,Short,Yes,Yes,Not Sure,Healthy,130,fc9cf8b8d,1,Dalmatian,Black,Black Brown White,Dalmatian/Mixed Breed,Puppy,Low,['input/images/fc9cf8b8d-1.jpg']
Cat,Angel,8,Male,Medium,Short,No,No,Yes,Healthy,770,cc9c0e1e7,5,Domestic Short Hair,Black,Black  ,Domestic Short Hair,Kitten,High,"['input/images/cc9c0e1e7-1.jpg', 'input/images/cc9c0e1e7-2.jpg', 'input/images/cc9c0e1e7-3.jpg', 'input/images/cc9c0e1e7-4.jpg', 'input/images/cc9c0e1e7-5.jpg']"
Dog,Mia,9,Female,Medium,Medium,Yes,Yes,Not Sure,Healthy,230,788e8757d,3,Mixed Breed,White,White  ,Mixed Breed,Puppy,Medium,"['input/images/788e8757d-1.jpg', 'input/images/788e8757d-2.jpg', 'input/images/788e8757d-3.jpg']"
Dog,MiMi,48,Female,Medium,Long,Yes,Yes,No,Healthy,300,2533f425e,5,Terrier,White,White  ,Terrier/Shih Tzu,Adult,Medium,"['input/images/2533f425e-1.jpg', 'input/images/2533f425e-2.jpg', 'input/images/2533f425e-3.jpg', 'input/images/2533f425e-4.jpg', 'input/images/2533f425e-5.jpg']"
Dog,Bobby,48,Male,Medium,Medium,Yes,Yes,Yes,Minor Injury,210,68936da8c,2,Mixed Breed,Brown,Brown White ,Mixed Breed,Adult,Medium,"['input/images/68936da8c-1.jpg', 'input/images/68936da8c-2.jpg']"
Cat,Kingsley,2,Male,Small,Short,Yes,Yes,No,Healthy,260,fa1c96e93,6,Domestic Short Hair,Black,Black Brown ,Domestic Short Hair,Kitten,Medium,"['input/images/fa1c96e93-1.jpg', 'input/images/fa1c96e93-2.jpg', 'input/images/fa1c96e93-3.jpg', 'input/images/fa1c96e93-4.jpg', 'input/images/fa1c96e93-5.jpg', 'input/images/fa1c96e93-6.jpg']"
Cat,Dibbie,2,Female,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,530,98b1b003d,6,Domestic Short Hair,Golden,Golden Yellow ,Domestic Short Hair,Kitten,Medium,"['input/images/98b1b003d-1.jpg', 'input/images/98b1b003d-2.jpg', 'input/images/98b1b003d-3.jpg', 'input/images/98b1b003d-4.jpg', 'input/images/98b1b003d-5.jpg', 'input/images/98b1b003d-6.jpg']"
Dog,Juulie,2,Female,Medium,Short,Yes,Yes,Yes,Healthy,260,4f9b31590,8,Mixed Breed,Black,Black White ,Mixed Breed/Hound,Puppy,Medium,"['input/images/4f9b31590-1.jpg', 'input/images/4f9b31590-2.jpg', 'input/images/4f9b31590-3.jpg', 'input/images/4f9b31590-4.jpg', 'input/images/4f9b31590-5.jpg', 'input/images/4f9b31590-6.jpg', 'input/images/4f9b31590-7.jpg', 'input/images/4f9b31590-8.jpg']"
Dog,Bitsy,2,Female,Medium,Short,Yes,Yes,No,Healthy,200,405b63ca5,9,Mixed Breed,Brown,Brown  ,Mixed Breed,Puppy,Low,"['input/images/405b63ca5-1.jpg', 'input/images/405b63ca5-2.jpg', 'input/images/405b63ca5-3.jpg', 'input/images/405b63ca5-4.jpg', 'input/images/405b63ca5-5.jpg', 'input/images/405b63ca5-6.jpg', 'input/images/405b63ca5-7.jpg', 'input/images/405b63ca5-8.jpg', 'input/images/405b63ca5-9.jpg']"
Cat,Baby,132,Male,Medium,Short,Yes,Yes,Yes,Healthy,210,bf497e792,2,Domestic Short Hair,Cream,Cream White ,Domestic Short Hair,Senior,Medium,"['input/images/bf497e792-1.jpg', 'input/images/bf497e792-2.jpg']"
Dog,Amber,84,Female,Small,Medium,Yes,Yes,Yes,Healthy,90,2ce1c6a93,5,Jack Russell Terrier,Brown,Brown White ,Jack Russell Terrier,Adult,Low,"['input/images/2ce1c6a93-1.jpg', 'input/images/2ce1c6a93-2.jpg', 'input/images/2ce1c6a93-3.jpg', 'input/images/2ce1c6a93-4.jpg', 'input/images/2ce1c6a93-5.jpg']"
Dog,Cashew,4,Male,Small,Short,No,No,No,Healthy,270,9b09114c4,3,Miniature Pinscher,Cream,Cream  ,Miniature Pinscher/Mixed Breed,Puppy,Medium,"['input/images/9b09114c4-1.jpg', 'input/images/9b09114c4-2.jpg', 'input/images/9b09114c4-3.jpg']"
Cat,Oreo,6,Female,Small,Short,Yes,Yes,No,Healthy,200,ddd926335,1,Domestic Medium Hair,Black,Black White ,Domestic Medium Hair/Domestic Short Hair,Kitten,Low,['input/images/ddd926335-1.jpg']
Dog,Unknown,24,Female,Medium,Medium,Yes,Yes,Yes,Healthy,180,bd0c6dcb3,10,Mixed Breed,Brown,Brown White ,Mixed Breed,Adult,Low,"['input/images/bd0c6dcb3-1.jpg', 'input/images/bd0c6dcb3-10.jpg', 'input/images/bd0c6dcb3-2.jpg', 'input/images/bd0c6dcb3-3.jpg', 'input/images/bd0c6dcb3-4.jpg', 'input/images/bd0c6dcb3-5.jpg', 'input/images/bd0c6dcb3-6.jpg', 'input/images/bd0c6dcb3-7.jpg', 'input/images/bd0c6dcb3-8.jpg', 'input/images/bd0c6dcb3-9.jpg']"
Cat,Oyen,6,Male,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,130,175c5bce0,2,Persian,Golden,Golden  ,Persian,Kitten,Low,"['input/images/175c5bce0-1.jpg', 'input/images/175c5bce0-2.jpg']"
Cat,Neslo,2,Female,Small,Medium,No,Yes,No,Healthy,260,0defc5386,3,Domestic Medium Hair,Black,Black Yellow White,Domestic Medium Hair,Kitten,Medium,"['input/images/0defc5386-1.jpg', 'input/images/0defc5386-2.jpg', 'input/images/0defc5386-3.jpg']"
Cat,Nala,4,Female,Medium,Short,Yes,Yes,No,Healthy,160,bc03cb42b,7,Tabby,Yellow,Yellow White ,Tabby,Kitten,Low,"['input/images/bc03cb42b-1.jpg', 'input/images/bc03cb42b-2.jpg', 'input/images/bc03cb42b-3.jpg', 'input/images/bc03cb42b-4.jpg', 'input/images/bc03cb42b-5.jpg', 'input/images/bc03cb42b-6.jpg', 'input/images/bc03cb42b-7.jpg']"
Cat,Alley,12,Male,Large,Short,Yes,Yes,Yes,Healthy,280,2d9dd14b1,4,Domestic Short Hair,Yellow,Yellow  ,Domestic Short Hair,Kitten,Medium,"['input/images/2d9dd14b1-1.jpg', 'input/images/2d9dd14b1-2.jpg', 'input/images/2d9dd14b1-3.jpg', 'input/images/2d9dd14b1-4.jpg']"
Dog,Whoopi,3,Female,Medium,Medium,Yes,Yes,Yes,Healthy,160,1e750bb89,1,Border Collie,Black,Black White ,Border Collie/Mixed Breed,Puppy,Low,['input/images/1e750bb89-1.jpg']
Dog,Giggs,96,Male,Medium,Long,Yes,Yes,Yes,Healthy,20,8b6f2ff52,9,Old English Sheepdog,Black,Black Golden Cream,Old English Sheepdog,Senior,Low,"['input/images/8b6f2ff52-1.jpg', 'input/images/8b6f2ff52-2.jpg', 'input/images/8b6f2ff52-3.jpg', 'input/images/8b6f2ff52-4.jpg', 'input/images/8b6f2ff52-5.jpg', 'input/images/8b6f2ff52-6.jpg', 'input/images/8b6f2ff52-7.jpg', 'input/images/8b6f2ff52-8.jpg', 'input/images/8b6f2ff52-9.jpg']"
Cat,Kong Kong,2,Female,Medium,Short,Yes,Yes,No,Healthy,610,8d92ada81,5,Domestic Short Hair,White,White  ,Domestic Short Hair,Kitten,High,"['input/images/8d92ada81-1.jpg', 'input/images/8d92ada81-2.jpg', 'input/images/8d92ada81-3.jpg', 'input/images/8d92ada81-4.jpg', 'input/images/8d92ada81-5.jpg']"
Cat,Colleen McCollar,24,Female,Medium,Short,Yes,Yes,Yes,Healthy,650,09b3b9dfd,3,Domestic Short Hair,Black,Black Brown ,Domestic Short Hair,Adult,High,"['input/images/09b3b9dfd-1.jpg', 'input/images/09b3b9dfd-2.jpg', 'input/images/09b3b9dfd-3.jpg']"
Dog,Unknown,3,Female,Small,Medium,No,No,No,Healthy,300,1c7a27088,2,Mixed Breed,Cream,Cream White ,Mixed Breed,Puppy,Medium,"['input/images/1c7a27088-1.jpg', 'input/images/1c7a27088-2.jpg']"
Dog,Seeta,2,Female,Medium,Short,Yes,Yes,No,Healthy,180,f28036d8a,4,Weimaraner,Brown,Brown  ,Weimaraner/Mixed Breed,Puppy,Low,"['input/images/f28036d8a-1.jpg', 'input/images/f28036d8a-2.jpg', 'input/images/f28036d8a-3.jpg', 'input/images/f28036d8a-4.jpg']"
Cat,Amy,8,Female,Medium,Medium,Yes,Yes,Yes,Healthy,1320,d5b9cbf05,3,Siamese,Gray,Gray White ,Siamese,Kitten,Premium,"['input/images/d5b9cbf05-1.jpg', 'input/images/d5b9cbf05-2.jpg', 'input/images/d5b9cbf05-3.jpg']"
Dog,Felix,36,Male,Small,Medium,Not Sure,Not Sure,Yes,Healthy,300,8e1111452,4,Schnauzer,Brown,Brown Gray ,Schnauzer/Mixed Breed,Adult,Medium,"['input/images/8e1111452-1.jpg', 'input/images/8e1111452-2.jpg', 'input/images/8e1111452-3.jpg', 'input/images/8e1111452-4.jpg']"
Dog,Xiao Hei,24,Female,Medium,Short,Yes,Yes,Yes,Healthy,210,218f8bb3a,2,Mixed Breed,Black,Black  ,Mixed Breed,Adult,Medium,"['input/images/218f8bb3a-1.jpg', 'input/images/218f8bb3a-2.jpg']"
Dog,Jackie,8,Female,Medium,Short,Yes,Yes,No,Healthy,90,b16c55a91,1,Mixed Breed,Black,Black White ,Mixed Breed,Puppy,Low,['input/images/b16c55a91-1.jpg']
Dog,Thunder,3,Male,Medium,Medium,Yes,Yes,No,Healthy,100,3a3dc1dab,1,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Low,['input/images/3a3dc1dab-1.jpg']
Dog,Bella,1,Female,Medium,Medium,No,No,No,Healthy,150,75c84313d,2,Mixed Breed,Brown,Brown Cream ,Mixed Breed,Puppy,Low,"['input/images/75c84313d-1.jpg', 'input/images/75c84313d-2.jpg']"
Dog,Brilliant,3,Female,Medium,Medium,Yes,Yes,No,Healthy,220,6d6390b1f,2,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Medium,"['input/images/6d6390b1f-1.jpg', 'input/images/6d6390b1f-2.jpg']"
Cat,Baby,7,Male,Medium,Short,No,No,No,Healthy,450,a4e103d6d,3,Domestic Short Hair,Black,Black Gray White,Domestic Short Hair,Kitten,Medium,"['input/images/a4e103d6d-1.jpg', 'input/images/a4e103d6d-2.jpg', 'input/images/a4e103d6d-3.jpg']"
Dog,Klein,16,Female,Medium,Short,Yes,Yes,Yes,Healthy,250,1154c26ac,1,Terrier,Black,Black Brown ,Terrier/Mixed Breed,Adult,Medium,['input/images/1154c26ac-1.jpg']
